Name,Time,Cumulative PnL
OfiStrategy,2022-May-04 14:19:05.605860,4339954.855299
OfiStrategy,2022-May-04 14:20:05.720261,4231476.415299
OfiStrategy,2022-May-04 14:21:05.883764,4427770.735299
OfiStrategy,2022-May-04 14:22:05.998769,4215979.495299
OfiStrategy,2022-May-04 14:23:06.103545,4339954.855299
OfiStrategy,2022-May-04 14:24:06.202537,4391611.255299
OfiStrategy,2022-May-04 14:25:06.468150,4417439.455299
OfiStrategy,2022-May-04 14:26:06.568557,4355451.775299
OfiStrategy,2022-May-04 14:27:06.729198,4572408.655299
OfiStrategy,2022-May-04 14:28:06.767054,4567243.015299
OfiStrategy,2022-May-04 14:29:06.890639,4665390.175299
OfiStrategy,2022-May-04 14:30:07.133899,4407108.175299
OfiStrategy,2022-May-04 14:31:07.220695,4587905.575299
OfiStrategy,2022-May-04 14:32:07.300604,4562077.375299
OfiStrategy,2022-May-04 14:33:07.457327,4345120.495299
OfiStrategy,2022-May-04 14:34:07.545662,4117832.335299
OfiStrategy,2022-May-04 14:35:07.765157,4092004.135299
OfiStrategy,2022-May-04 14:36:07.880960,4329623.575299
OfiStrategy,2022-May-04 14:37:07.925094,4324457.935299
OfiStrategy,2022-May-04 14:38:08.108824,4438102.015299
OfiStrategy,2022-May-04 14:39:08.343968,4376114.335299
OfiStrategy,2022-May-04 14:40:08.399607,4417439.455299
OfiStrategy,2022-May-04 14:41:08.602010,4562077.375299
OfiStrategy,2022-May-04 14:42:08.803320,4541414.815299
OfiStrategy,2022-May-04 14:43:08.904572,4546580.455299
OfiStrategy,2022-May-04 14:44:09.067372,4438102.015299
OfiStrategy,2022-May-04 14:45:09.162439,4525917.895299
OfiStrategy,2022-May-04 14:46:09.372418,4531083.535299
OfiStrategy,2022-May-04 14:47:09.455024,4577574.295299
OfiStrategy,2022-May-04 14:48:09.497478,4536249.175299
OfiStrategy,2022-May-04 14:49:09.886963,4479427.135299
OfiStrategy,2022-May-04 14:50:10.001070,4463930.215299
OfiStrategy,2022-May-04 14:51:10.192442,4246973.335299
OfiStrategy,2022-May-04 14:52:10.316728,4221145.135299
OfiStrategy,2022-May-04 14:53:10.508730,4448433.295299
OfiStrategy,2022-May-04 14:54:10.677995,4396776.895299
OfiStrategy,2022-May-04 14:55:10.835065,4288298.455299
OfiStrategy,2022-May-04 14:56:10.948728,4391611.255299
OfiStrategy,2022-May-04 14:57:11.110096,4319292.295299
OfiStrategy,2022-May-04 14:58:11.320983,4350286.135299
OfiStrategy,2022-May-04 14:59:11.514458,4453598.935299
OfiStrategy,2022-May-04 15:00:11.604503,4432936.375299
OfiStrategy,2022-May-04 15:01:11.765947,4293464.095299
OfiStrategy,2022-May-04 15:02:12.181403,4221145.135299
OfiStrategy,2022-May-04 15:03:12.347620,4324457.935299
OfiStrategy,2022-May-04 15:04:12.481761,4179820.015299
OfiStrategy,2022-May-04 15:05:12.724431,4303795.375299
OfiStrategy,2022-May-04 15:06:12.860355,4159157.455299
OfiStrategy,2022-May-04 15:07:13.018262,4246973.335299
OfiStrategy,2022-May-04 15:08:13.122483,4257304.615299
OfiStrategy,2022-May-04 15:09:13.213486,4308961.015299
OfiStrategy,2022-May-04 15:10:13.351945,4417439.455299
OfiStrategy,2022-May-04 15:11:13.489748,4355451.775299
OfiStrategy,2022-May-04 15:12:13.869473,4040347.735299
OfiStrategy,2022-May-04 15:13:14.184577,4014519.535299
OfiStrategy,2022-May-04 15:14:14.336866,4066175.935299
OfiStrategy,2022-May-04 15:15:14.439976,3916372.375299
OfiStrategy,2022-May-04 15:16:14.592043,4050679.015299
OfiStrategy,2022-May-04 15:17:14.812608,4107501.055299
OfiStrategy,2022-May-04 15:18:14.879247,4092004.135299
OfiStrategy,2022-May-04 15:19:14.945157,4143660.535299
OfiStrategy,2022-May-04 15:20:15.065136,4071341.575299
OfiStrategy,2022-May-04 15:21:15.284232,4061010.295299
OfiStrategy,2022-May-04 15:22:15.516200,4040347.735299
OfiStrategy,2022-May-04 15:23:15.710898,4102335.415299
OfiStrategy,2022-May-04 15:24:15.929467,4148826.175299
OfiStrategy,2022-May-04 15:25:16.198951,4117832.335299
OfiStrategy,2022-May-04 15:26:16.349509,4164323.095299
OfiStrategy,2022-May-04 15:27:16.451843,4122997.975299
OfiStrategy,2022-May-04 15:28:16.563896,4024850.815299
OfiStrategy,2022-May-04 15:29:16.790919,3921538.015299
OfiStrategy,2022-May-04 15:30:16.944288,4019685.175299
OfiStrategy,2022-May-04 15:31:17.043243,3802728.295299
OfiStrategy,2022-May-04 15:32:17.279495,3828556.495299
OfiStrategy,2022-May-04 15:33:17.411741,3875047.255299
OfiStrategy,2022-May-04 15:34:17.544521,3766568.815299
OfiStrategy,2022-May-04 15:35:17.616066,3937034.935299
OfiStrategy,2022-May-04 15:36:17.958327,3797562.655299
OfiStrategy,2022-May-04 15:37:18.139500,3900875.455299
OfiStrategy,2022-May-04 15:38:18.259585,3911206.735299
OfiStrategy,2022-May-04 15:39:18.513405,3988691.335299
OfiStrategy,2022-May-04 15:40:19.009097,3978360.055299
OfiStrategy,2022-May-04 15:41:19.103492,4122997.975299
OfiStrategy,2022-May-04 15:42:19.543184,4102335.415299
OfiStrategy,2022-May-04 15:43:19.578181,4040347.735299
OfiStrategy,2022-May-04 15:44:19.695906,4009353.895299
OfiStrategy,2022-May-04 15:45:19.948919,4122997.975299
OfiStrategy,2022-May-04 15:46:20.143156,4024850.815299
OfiStrategy,2022-May-04 15:47:20.242331,4324457.935299
OfiStrategy,2022-May-04 15:48:20.421430,4376114.335299
OfiStrategy,2022-May-04 15:49:20.664119,4505255.335299
OfiStrategy,2022-May-04 15:50:20.855660,4458764.575299
OfiStrategy,2022-May-04 15:51:20.920528,4484592.775299
OfiStrategy,2022-May-04 15:52:21.277684,4422605.095299
OfiStrategy,2022-May-04 15:53:21.844308,4443267.655299
OfiStrategy,2022-May-04 15:54:22.079661,4649893.255299
OfiStrategy,2022-May-04 15:55:22.099941,4706715.295299
OfiStrategy,2022-May-04 15:56:22.257690,4608568.135299
OfiStrategy,2022-May-04 15:57:22.486240,4525917.895299
OfiStrategy,2022-May-04 15:58:22.552017,4474261.495299
OfiStrategy,2022-May-04 15:59:22.693936,4520752.255299
OfiStrategy,2022-May-04 16:00:22.847781,4474261.495299
OfiStrategy,2022-May-04 16:01:23.104648,4505255.335299
OfiStrategy,2022-May-04 16:02:23.386981,4427770.735299
OfiStrategy,2022-May-04 16:03:23.547322,4370948.695299
OfiStrategy,2022-May-04 16:04:23.770535,4407108.175299
OfiStrategy,2022-May-04 16:05:24.029939,4396776.895299
OfiStrategy,2022-May-04 16:06:24.097300,4443267.655299
OfiStrategy,2022-May-04 16:07:24.364996,4520752.255299
OfiStrategy,2022-May-04 16:08:24.591800,4510420.975299
OfiStrategy,2022-May-04 16:09:24.788631,4624065.055299
OfiStrategy,2022-May-04 16:10:24.984510,4489758.415299
OfiStrategy,2022-May-04 16:11:25.245958,4489758.415299
OfiStrategy,2022-May-04 16:12:25.441508,4510420.975299
OfiStrategy,2022-May-04 16:13:25.686936,4572408.655299
OfiStrategy,2022-May-04 16:14:26.040638,4562077.375299
OfiStrategy,2022-May-04 16:15:26.227277,4639561.975299
OfiStrategy,2022-May-04 16:16:26.314924,4567243.015299
OfiStrategy,2022-May-04 16:17:26.395651,4484592.775299
OfiStrategy,2022-May-04 16:18:26.599629,4541414.815299
OfiStrategy,2022-May-04 16:19:27.380097,4856518.855299
OfiStrategy,2022-May-04 16:20:27.599917,4970162.935299
OfiStrategy,2022-May-04 16:21:27.728281,5057978.815299
OfiStrategy,2022-May-04 16:22:27.787961,5254273.135299
OfiStrategy,2022-May-04 16:23:27.874012,5207782.375299
OfiStrategy,2022-May-04 16:24:28.102921,5280101.335299
OfiStrategy,2022-May-04 16:25:28.270411,5254273.135299
OfiStrategy,2022-May-04 16:26:28.548590,5367917.215299
OfiStrategy,2022-May-04 16:27:28.650003,5321426.455299
OfiStrategy,2022-May-04 16:28:28.838724,5445401.815299
OfiStrategy,2022-May-04 16:29:28.973693,5419573.615299
OfiStrategy,2022-May-04 16:30:29.121214,5491892.575299
OfiStrategy,2022-May-04 16:31:29.377244,5398911.055299
OfiStrategy,2022-May-04 16:32:29.503756,5445401.815299
OfiStrategy,2022-May-04 16:33:29.835657,5486726.935299
OfiStrategy,2022-May-04 16:34:30.084808,5424739.255299
OfiStrategy,2022-May-04 16:35:30.264496,5424739.255299
OfiStrategy,2022-May-04 16:36:30.390405,5445401.815299
OfiStrategy,2022-May-04 16:37:30.564588,5497058.215299
OfiStrategy,2022-May-04 16:38:30.705863,5460898.735299
OfiStrategy,2022-May-04 16:39:30.846637,5657193.055299
OfiStrategy,2022-May-04 16:40:31.412283,5662358.695299
OfiStrategy,2022-May-04 16:41:31.603776,5657193.055299
OfiStrategy,2022-May-04 16:42:31.712399,5553880.255299
OfiStrategy,2022-May-04 16:43:31.818543,5610702.295299
OfiStrategy,2022-May-04 16:44:32.632968,5590039.735299
OfiStrategy,2022-May-04 16:45:32.944914,5450567.455299
OfiStrategy,2022-May-04 16:46:33.008579,5373082.855299
OfiStrategy,2022-May-04 16:47:33.319021,5393745.415299
OfiStrategy,2022-May-04 16:48:33.478413,5517720.775299
OfiStrategy,2022-May-04 16:49:33.511312,5543548.975299
OfiStrategy,2022-May-04 16:50:33.620294,5455733.095299
OfiStrategy,2022-May-04 16:51:33.666302,5512555.135299
OfiStrategy,2022-May-04 16:52:34.063404,5672689.975299
OfiStrategy,2022-May-04 16:53:34.333057,5626199.215299
OfiStrategy,2022-May-04 16:54:34.534873,5765671.495299
OfiStrategy,2022-May-04 16:55:34.655700,5832824.815299
OfiStrategy,2022-May-04 16:56:34.739479,5745008.935299
OfiStrategy,2022-May-04 16:57:34.858104,5832824.815299
OfiStrategy,2022-May-04 16:58:34.963895,5910309.415299
OfiStrategy,2022-May-04 16:59:35.057932,5930971.975299
OfiStrategy,2022-May-04 17:00:35.088096,5899978.135299
OfiStrategy,2022-May-04 17:01:35.290797,6158260.135299
OfiStrategy,2022-May-04 17:02:35.533296,6184088.335299
OfiStrategy,2022-May-04 17:03:35.847011,6147928.855299
OfiStrategy,2022-May-04 17:04:35.952275,6106603.735299
OfiStrategy,2022-May-04 17:05:35.988665,5920640.695299
OfiStrategy,2022-May-04 17:06:36.200410,5925806.335299
OfiStrategy,2022-May-04 17:07:36.466174,5760505.855299
OfiStrategy,2022-May-04 17:08:36.538795,5745008.935299
OfiStrategy,2022-May-04 17:09:36.677531,5708849.455299
OfiStrategy,2022-May-04 17:10:36.878245,5641696.135299
OfiStrategy,2022-May-04 17:11:37.197884,5404076.695299
OfiStrategy,2022-May-04 17:12:37.353914,5466064.375299
OfiStrategy,2022-May-04 17:13:37.722876,5548714.615299
OfiStrategy,2022-May-04 17:14:37.939813,5600371.015299
OfiStrategy,2022-May-04 17:15:38.014209,5672689.975299
OfiStrategy,2022-May-04 17:16:38.342074,5677855.615299
OfiStrategy,2022-May-04 17:17:38.476019,5739843.295299
OfiStrategy,2022-May-04 17:18:38.816124,5683021.255299
OfiStrategy,2022-May-04 17:19:38.872740,5672689.975299
OfiStrategy,2022-May-04 17:20:38.946663,5703683.815299
OfiStrategy,2022-May-04 17:21:39.135866,5724346.375299
OfiStrategy,2022-May-04 17:22:39.247279,5822493.535299
OfiStrategy,2022-May-04 17:23:39.500493,5641696.135299
OfiStrategy,2022-May-04 17:24:39.875038,5698518.175299
OfiStrategy,2022-May-04 17:25:40.022412,5729512.015299
OfiStrategy,2022-May-04 17:26:40.562084,5652027.415299
OfiStrategy,2022-May-04 17:27:40.775321,5683021.255299
OfiStrategy,2022-May-04 17:28:40.864712,5641696.135299
OfiStrategy,2022-May-04 17:29:40.952008,5698518.175299
OfiStrategy,2022-May-04 17:30:41.070366,5543548.975299
OfiStrategy,2022-May-04 17:31:41.516005,5512555.135299
OfiStrategy,2022-May-04 17:32:41.649000,5579708.455299
OfiStrategy,2022-May-04 17:33:41.918164,5584874.095299
OfiStrategy,2022-May-04 17:34:42.365774,5739843.295299
OfiStrategy,2022-May-04 17:35:42.564780,5729512.015299
OfiStrategy,2022-May-04 17:36:42.602587,5595205.375299
OfiStrategy,2022-May-04 17:37:42.658766,5440236.175299
OfiStrategy,2022-May-04 17:38:42.972500,5657193.055299
OfiStrategy,2022-May-04 17:39:43.162148,5621033.575299
OfiStrategy,2022-May-04 17:40:43.312002,5579708.455299
OfiStrategy,2022-May-04 17:41:43.401636,5615867.935299
OfiStrategy,2022-May-04 17:42:43.710876,5574542.815299
OfiStrategy,2022-May-04 17:43:43.912177,5641696.135299
OfiStrategy,2022-May-04 17:44:44.184267,5776002.775299
OfiStrategy,2022-May-04 17:45:44.605029,5714015.095299
OfiStrategy,2022-May-04 17:46:44.914835,5688186.895299
OfiStrategy,2022-May-04 17:47:45.062735,5750174.575299
OfiStrategy,2022-May-04 17:48:45.728304,5641696.135299
OfiStrategy,2022-May-04 17:49:45.921242,5724346.375299
OfiStrategy,2022-May-04 17:50:46.217722,5559045.895299
OfiStrategy,2022-May-04 17:51:46.619194,5662358.695299
OfiStrategy,2022-May-04 17:52:47.365490,5677855.615299
OfiStrategy,2022-May-04 17:53:47.903156,5626199.215299
OfiStrategy,2022-May-04 17:54:48.023607,5605536.655299
OfiStrategy,2022-May-04 17:55:48.247037,5693352.535299
OfiStrategy,2022-May-04 17:56:48.900165,5750174.575299
OfiStrategy,2022-May-04 17:57:49.046484,6065278.615299
OfiStrategy,2022-May-04 17:58:49.211200,5951634.535299
OfiStrategy,2022-May-04 17:59:49.629014,5961965.815299
OfiStrategy,2022-May-04 18:00:49.991287,6147928.855299
OfiStrategy,2022-May-04 18:01:50.012017,6695486.695299
OfiStrategy,2022-May-04 18:02:50.039847,5863818.655299
OfiStrategy,2022-May-04 18:03:50.145563,6178922.695299
OfiStrategy,2022-May-04 18:04:50.184858,6473364.175299
OfiStrategy,2022-May-04 18:05:50.297477,6809130.775299
OfiStrategy,2022-May-04 18:06:50.308409,5843156.095299
OfiStrategy,2022-May-04 18:07:50.344666,5218113.655299
OfiStrategy,2022-May-04 18:08:50.397114,5579708.455299
OfiStrategy,2022-May-04 18:09:50.438894,5693352.535299
OfiStrategy,2022-May-04 18:10:50.532401,5502223.855299
OfiStrategy,2022-May-04 18:11:50.580041,6106603.735299
OfiStrategy,2022-May-04 18:12:50.639248,6008456.575299
OfiStrategy,2022-May-04 18:13:50.672310,6013622.215299
OfiStrategy,2022-May-04 18:14:50.681571,5564211.535299
OfiStrategy,2022-May-04 18:15:50.835866,5641696.135299
OfiStrategy,2022-May-04 18:16:50.895190,5584874.095299
OfiStrategy,2022-May-04 18:17:51.046235,5538383.335299
OfiStrategy,2022-May-04 18:18:51.116207,5254273.135299
OfiStrategy,2022-May-04 18:19:51.226007,5357585.935299
OfiStrategy,2022-May-04 18:20:51.261779,4897843.975299
OfiStrategy,2022-May-04 18:21:51.321526,4913340.895299
OfiStrategy,2022-May-04 18:22:51.380250,5021819.335299
OfiStrategy,2022-May-04 18:23:51.405548,5321426.455299
OfiStrategy,2022-May-04 18:24:51.433082,5548714.615299
OfiStrategy,2022-May-04 18:25:51.495919,5486726.935299
OfiStrategy,2022-May-04 18:26:51.571203,5626199.215299
OfiStrategy,2022-May-04 18:27:51.637904,6504358.015299
OfiStrategy,2022-May-04 18:28:51.652592,6359720.095299
OfiStrategy,2022-May-04 18:29:51.674660,6308063.695299
OfiStrategy,2022-May-04 18:30:51.725616,5032150.615299
OfiStrategy,2022-May-04 18:31:51.847983,5367917.215299
OfiStrategy,2022-May-04 18:32:51.920772,5021819.335299
OfiStrategy,2022-May-04 18:33:51.992320,4686052.735299
OfiStrategy,2022-May-04 18:34:52.010032,4169488.735299
OfiStrategy,2022-May-04 18:35:52.049206,4866850.135299
OfiStrategy,2022-May-04 18:36:52.061012,5388579.775299
OfiStrategy,2022-May-04 18:37:52.088953,5026984.975299
OfiStrategy,2022-May-04 18:38:52.114339,5187119.815299
OfiStrategy,2022-May-04 18:39:52.170388,5171622.895299
OfiStrategy,2022-May-04 18:40:52.246553,5223279.295299
OfiStrategy,2022-May-04 18:41:52.421069,5801830.975299
OfiStrategy,2022-May-04 18:42:52.498301,5662358.695299
OfiStrategy,2022-May-04 18:43:52.537601,6571511.335299
OfiStrategy,2022-May-04 18:44:52.601867,6468198.535299
OfiStrategy,2022-May-04 18:45:52.749968,6865952.815299
OfiStrategy,2022-May-04 18:46:52.841297,7434173.215299
OfiStrategy,2022-May-04 18:47:52.898775,8043718.735299
OfiStrategy,2022-May-04 18:48:52.979412,8188356.655299
OfiStrategy,2022-May-04 18:49:53.055406,7909412.095299
OfiStrategy,2022-May-04 18:50:53.280666,7764774.175299
OfiStrategy,2022-May-04 18:51:53.363021,8172859.735299
OfiStrategy,2022-May-04 18:52:53.478780,8307166.375299
OfiStrategy,2022-May-04 18:53:53.579026,8730748.855299
OfiStrategy,2022-May-04 18:54:53.652993,8916711.895299
OfiStrategy,2022-May-04 18:55:53.668727,8875386.775299
OfiStrategy,2022-May-04 18:56:53.895066,8921877.535299
OfiStrategy,2022-May-04 18:57:54.027513,8555117.095299
OfiStrategy,2022-May-04 18:58:54.054448,8792736.535299
OfiStrategy,2022-May-04 18:59:54.183123,8839227.295299
OfiStrategy,2022-May-04 19:00:54.314621,9097509.295299
OfiStrategy,2022-May-04 19:01:54.379638,9293803.615299
OfiStrategy,2022-May-04 19:02:54.441143,9200822.095299
OfiStrategy,2022-May-04 19:03:54.473710,8632601.695299
OfiStrategy,2022-May-04 19:04:54.562142,8803067.815299
OfiStrategy,2022-May-04 19:05:54.739324,8911546.255299
OfiStrategy,2022-May-04 19:06:54.859430,9009693.415299
OfiStrategy,2022-May-04 19:07:54.927334,8839227.295299
OfiStrategy,2022-May-04 19:08:55.021263,9443607.175299
OfiStrategy,2022-May-04 19:09:55.134609,9283472.335299
OfiStrategy,2022-May-04 19:10:55.210481,9469435.375299
OfiStrategy,2022-May-04 19:11:55.316055,9608907.655299
OfiStrategy,2022-May-04 19:12:55.394571,9691557.895299
OfiStrategy,2022-May-04 19:13:55.443922,9769042.495299
OfiStrategy,2022-May-04 19:14:55.524547,9960171.175299
OfiStrategy,2022-May-04 19:15:55.743525,10001496.295299
OfiStrategy,2022-May-04 19:16:55.795930,10306269.055299
OfiStrategy,2022-May-04 19:17:55.847115,10223618.815299
OfiStrategy,2022-May-04 19:18:55.963241,9696723.535299
OfiStrategy,2022-May-04 19:19:56.070337,9593410.735299
OfiStrategy,2022-May-04 19:20:56.225362,9763876.855299
OfiStrategy,2022-May-04 19:21:56.328896,9738048.655299
OfiStrategy,2022-May-04 19:22:56.407648,9841361.455299
OfiStrategy,2022-May-04 19:23:56.550491,9918846.055299
OfiStrategy,2022-May-04 19:24:56.794595,10156465.495299
OfiStrategy,2022-May-04 19:25:56.968514,10213287.535299
OfiStrategy,2022-May-04 19:26:57.068762,10280440.855299
OfiStrategy,2022-May-04 19:27:57.173296,10497397.735299
OfiStrategy,2022-May-04 19:28:57.220546,10466403.895299
OfiStrategy,2022-May-04 19:29:57.283374,10621373.095299
OfiStrategy,2022-May-04 19:30:57.332922,10673029.495299
OfiStrategy,2022-May-04 19:31:57.448041,10858992.535299
OfiStrategy,2022-May-04 19:32:57.479458,11101777.615299
OfiStrategy,2022-May-04 19:33:57.665551,11163765.295299
OfiStrategy,2022-May-04 19:34:57.792475,11251581.175299
OfiStrategy,2022-May-04 19:35:57.901897,11060452.495299
OfiStrategy,2022-May-04 19:36:58.097252,11127605.815299
OfiStrategy,2022-May-04 19:37:58.327269,11158599.655299
OfiStrategy,2022-May-04 19:38:58.426432,11194759.135299
OfiStrategy,2022-May-04 19:39:58.686566,11292906.295299
OfiStrategy,2022-May-04 19:40:59.056786,11287740.655299
OfiStrategy,2022-May-04 19:41:59.236578,11158599.655299
OfiStrategy,2022-May-04 19:42:59.321379,11313568.855299
OfiStrategy,2022-May-04 19:43:59.430703,11081115.055299
OfiStrategy,2022-May-04 19:44:59.508812,11292906.295299
OfiStrategy,2022-May-04 19:45:59.583054,11329065.775299
OfiStrategy,2022-May-04 19:46:59.737349,11184427.855299
OfiStrategy,2022-May-04 19:47:59.816721,11153434.015299
OfiStrategy,2022-May-04 19:48:59.964766,11349728.335299
OfiStrategy,2022-May-04 19:50:00.166297,11613175.975299
OfiStrategy,2022-May-04 19:51:00.234554,11793973.375299
OfiStrategy,2022-May-04 19:52:00.327672,11757813.895299
OfiStrategy,2022-May-04 19:53:00.434215,11773310.815299
OfiStrategy,2022-May-04 19:54:00.577980,11824967.215299
OfiStrategy,2022-May-04 19:55:00.681859,11349728.335299
OfiStrategy,2022-May-04 19:56:00.786063,11546022.655299
OfiStrategy,2022-May-04 19:57:01.084899,11427212.935299
OfiStrategy,2022-May-04 19:58:01.194189,11323900.135299
OfiStrategy,2022-May-04 19:59:01.362728,11592513.415299
OfiStrategy,2022-May-04 20:00:10.575333,11592513.415299
OfiStrategy,2022-May-04 20:01:51.951414,11592513.415299
OfiStrategy,2022-May-04 20:02:55.657815,11592513.415299
OfiStrategy,2022-May-04 20:04:42.527859,11592513.415299
OfiStrategy,2022-May-04 20:07:29.150447,11592513.415299
OfiStrategy,2022-May-04 20:10:47.616780,11592513.415299
OfiStrategy,2022-May-04 20:12:19.128148,11592513.415299
OfiStrategy,2022-May-04 20:15:35.516943,11592513.415299
OfiStrategy,2022-May-04 20:21:16.457698,11592513.415299
OfiStrategy,2022-May-04 20:22:58.730706,11592513.415299
OfiStrategy,2022-May-04 20:24:06.995117,11592513.415299
OfiStrategy,2022-May-04 20:25:23.307535,11592513.415299
OfiStrategy,2022-May-04 20:26:54.228100,11592513.415299
OfiStrategy,2022-May-04 20:28:11.608732,11592513.415299
OfiStrategy,2022-May-04 20:30:40.144975,11592513.415299
OfiStrategy,2022-May-04 20:32:14.605870,11592513.415299
OfiStrategy,2022-May-04 20:33:19.450802,11592513.415299
OfiStrategy,2022-May-04 20:34:43.780423,11592513.415299
OfiStrategy,2022-May-04 20:36:00.571912,11592513.415299
OfiStrategy,2022-May-04 20:37:16.085902,11592513.415299
OfiStrategy,2022-May-04 20:38:37.587997,11592513.415299
OfiStrategy,2022-May-04 20:39:47.780589,11592513.415299
OfiStrategy,2022-May-04 20:40:49.133168,11592513.415299
OfiStrategy,2022-May-04 20:42:15.673191,11592513.415299
OfiStrategy,2022-May-04 20:43:22.031616,11592513.415299
OfiStrategy,2022-May-04 20:44:23.804742,11592513.415299
OfiStrategy,2022-May-04 20:46:01.012897,11592513.415299
OfiStrategy,2022-May-04 20:47:04.951603,11592513.415299
OfiStrategy,2022-May-04 20:48:30.044328,11592513.415299
OfiStrategy,2022-May-04 20:49:48.227016,11592513.415299
OfiStrategy,2022-May-04 20:50:50.551288,11592513.415299
OfiStrategy,2022-May-04 20:51:55.658169,11592513.415299
OfiStrategy,2022-May-04 20:53:33.732489,11592513.415299
OfiStrategy,2022-May-04 20:54:55.040680,11592513.415299
OfiStrategy,2022-May-04 20:55:59.924375,11592513.415299
OfiStrategy,2022-May-04 20:57:16.916350,11592513.415299
OfiStrategy,2022-May-04 20:58:23.547375,11592513.415299
OfiStrategy,2022-May-04 20:59:30.265213,11592513.415299
OfiStrategy,2022-May-05 04:00:00,11592513.415299
OfiStrategy,2022-May-05 12:29:43.261723,11592513.415299
OfiStrategy,2022-May-05 13:26:18.371076,11592513.415299
OfiStrategy,2022-May-05 13:29:47.226459,11592513.415299
OfiStrategy,2022-May-05 13:30:47.361975,9066515.455299
OfiStrategy,2022-May-05 13:31:47.431593,9092343.655299
OfiStrategy,2022-May-05 13:32:47.605643,8885718.055299
OfiStrategy,2022-May-05 13:33:47.884730,8741080.135299
OfiStrategy,2022-May-05 13:34:48.020349,9009693.415299
OfiStrategy,2022-May-05 13:35:48.284548,9025190.335299
OfiStrategy,2022-May-05 13:36:48.410132,8999362.135299
OfiStrategy,2022-May-05 13:37:48.458611,8756577.055299
OfiStrategy,2022-May-05 13:38:48.615975,9066515.455299
OfiStrategy,2022-May-05 13:39:48.711556,8947705.735299
OfiStrategy,2022-May-05 13:40:48.881698,9076846.735299
OfiStrategy,2022-May-05 13:41:49.130152,9216319.015299
OfiStrategy,2022-May-05 13:42:49.157388,9082012.375299
OfiStrategy,2022-May-05 13:43:49.284046,8813399.095299
OfiStrategy,2022-May-05 13:44:49.312183,8425976.095299
OfiStrategy,2022-May-05 13:45:49.404417,8245178.695299
OfiStrategy,2022-May-05 13:46:49.556541,8141865.895299
OfiStrategy,2022-May-05 13:47:49.912858,8167694.095299
OfiStrategy,2022-May-05 13:48:50.360987,8147031.535299
OfiStrategy,2022-May-05 13:49:50.710507,8033387.455299
OfiStrategy,2022-May-05 13:50:50.802920,8095375.135299
OfiStrategy,2022-May-05 13:51:51.001464,8167694.095299
OfiStrategy,2022-May-05 13:52:51.181218,8023056.175299
OfiStrategy,2022-May-05 13:53:51.617961,8033387.455299
OfiStrategy,2022-May-05 13:54:51.832957,7966234.135299
OfiStrategy,2022-May-05 13:55:52.063130,7806099.295299
OfiStrategy,2022-May-05 13:56:52.258995,7558148.575299
OfiStrategy,2022-May-05 13:57:52.390792,7542651.655299
OfiStrategy,2022-May-05 13:58:52.753064,7759608.535299
OfiStrategy,2022-May-05 13:59:52.802210,7769939.815299
OfiStrategy,2022-May-05 14:00:52.856278,7573645.495299
OfiStrategy,2022-May-05 14:01:53.522217,7552982.935299
OfiStrategy,2022-May-05 14:02:53.919272,7330860.415299
OfiStrategy,2022-May-05 14:03:54.024148,7258541.455299
OfiStrategy,2022-May-05 14:04:54.565506,7072578.415299
OfiStrategy,2022-May-05 14:05:54.659660,6891781.015299
OfiStrategy,2022-May-05 14:06:54.882811,6974431.255299
OfiStrategy,2022-May-05 14:07:55.049167,6638664.655299
OfiStrategy,2022-May-05 14:08:55.326854,6463032.895299
OfiStrategy,2022-May-05 14:09:55.366319,6623167.735299
OfiStrategy,2022-May-05 14:10:55.435656,6731646.175299
OfiStrategy,2022-May-05 14:11:55.558467,6256407.295299
OfiStrategy,2022-May-05 14:12:55.802597,6168591.415299
OfiStrategy,2022-May-05 14:13:55.946577,6406210.855299
OfiStrategy,2022-May-05 14:14:56.100454,6871118.455299
OfiStrategy,2022-May-05 14:15:56.266550,6803965.135299
OfiStrategy,2022-May-05 14:16:56.343496,6571511.335299
OfiStrategy,2022-May-05 14:17:56.533914,6674824.135299
OfiStrategy,2022-May-05 14:18:56.667535,6669658.495299
OfiStrategy,2022-May-05 14:19:56.809750,6721314.895299
OfiStrategy,2022-May-05 14:20:56.940616,6457867.255299
OfiStrategy,2022-May-05 14:21:57.040285,6540517.495299
OfiStrategy,2022-May-05 14:22:57.195685,6220247.815299
OfiStrategy,2022-May-05 14:23:57.284026,5936137.615299
OfiStrategy,2022-May-05 14:24:57.561028,6018787.855299
OfiStrategy,2022-May-05 14:25:57.578341,6039450.415299
OfiStrategy,2022-May-05 14:26:57.716430,6323560.615299
OfiStrategy,2022-May-05 14:27:57.870575,6333891.895299
OfiStrategy,2022-May-05 14:28:58.453742,6173757.055299
OfiStrategy,2022-May-05 14:29:58.550988,6023953.495299
OfiStrategy,2022-May-05 14:30:58.747080,6034284.775299
OfiStrategy,2022-May-05 14:31:58.853095,6044616.055299
OfiStrategy,2022-May-05 14:32:58.881027,5626199.215299
OfiStrategy,2022-May-05 14:33:58.927279,5683021.255299
OfiStrategy,2022-May-05 14:34:59.008308,5832824.815299
OfiStrategy,2022-May-05 14:35:59.078722,6070444.255299
OfiStrategy,2022-May-05 14:36:59.153032,5755340.215299
OfiStrategy,2022-May-05 14:37:59.279386,5662358.695299
OfiStrategy,2022-May-05 14:38:59.606469,5672689.975299
